Area_sqft,Bedrooms,Age_of_Home,Price
3637,5,55,607352.0
1161,3,63,181267.0
3591,3,27,585642.0
532,1,32,64083.0
2316,3,65,335021.0
3105,5,3,557063.0
2620,2,79,285405.0
2389,1,11,363232.0
3372,4,16,568216.0
3914,3,35,578277.0
1656,5,15,316022.0
3626,3,22,598529.0
560,4,71,105101.0
2043,5,8,347038.0
771,4,77,82371.0
2793,5,54,478035.0
1699,2,72,170504.0
3175,5,63,496738.0
3888,4,46,570644.0
2306,1,89,232418.0
3252,2,99,419583.0
3209,3,66,480977.0
1654,2,9,308732.0
1625,2,88,262047.0
809,3,3,172063.0
1815,5,29,333293.0
2245,2,10,403167.0
3042,2,50,470086.0
3932,1,18,604539.0
837,1,12,119593.0
3126,4,56,503935.0
509,3,99,50000.0
548,5,2,160013.0
2010,5,77,317412.0
3170,4,73,529967.0
1844,5,37,323674.0
1230,5,26,255060.0
1294,1,87,62416.0
3518,5,79,505746.0
2148,5,9,422310.0
632,4,52,126766.0
2630,4,26,501510.0
2604,2,6,391992.0
875,5,91,126179.0
2896,5,89,413992.0
770,5,81,126832.0
2006,1,12,290442.0
2658,5,71,361482.0
3416,1,90,443652.0
3434,2,59,462037.0
575,3,13,123635.0
3729,5,43,609780.0
2456,4,69,364830.0
2166,4,83,216202.0
828,5,27,144015.0
2669,1,22,385631.0
540,4,11,216907.0
1690,4,23,277905.0
3469,2,50,489129.0
3189,2,21,533505.0
3594,2,61,527027.0
2826,4,25,486604.0
3310,4,85,478139.0
3016,5,57,426895.0
3971,5,70,564249.0
2556,1,14,359136.0
512,4,93,50000.0
1423,5,67,269252.0
3470,5,5,615471.0
2342,2,1,371009.0
3623,2,30,539029.0
1732,2,23,313435.0
3973,3,34,618977.0
1714,5,46,321926.0
3622,2,30,532777.0
3964,2,88,471174.0
1152,4,71,187221.0
2203,2,75,290133.0
1120,4,1,275825.0
2462,1,78,298223.0
3871,2,58,623647.0
2145,4,95,259491.0
2743,2,62,344429.0
916,1,74,63094.0
1163,2,16,186400.0
3991,4,53,609197.0
2278,1,20,334753.0
1879,1,21,267009.0
647,1,96,50000.0
2545,3,54,347231.0
3548,4,28,595283.0
1888,3,78,285353.0
2911,1,20,531493.0
2225,3,1,403618.0
901,2,41,159816.0
3153,3,51,478258.0
2015,5,37,379035.0
2531,1,2,395087.0
728,1,24,91742.0
2098,4,76,296389.0
3084,2,87,455098.0
767,4,61,175334.0
1928,3,94,211270.0
2316,5,14,445602.0
1534,5,69,239440.0
1843,5,9,419445.0
625,5,72,71742.0
2853,2,68,420494.0
2225,3,43,345154.0
1612,5,40,238143.0
3926,1,82,568152.0
3175,3,19,461521.0
1875,2,96,175445.0
1188,5,36,197703.0
3585,2,94,503998.0
1780,5,38,303109.0
1732,1,76,153712.0
780,3,69,112590.0
942,1,7,119642.0
2363,5,42,418019.0
1336,4,9,280543.0
888,3,40,152791.0
1116,2,3,145366.0
646,5,77,139386.0
3850,1,3,637873.0
1020,4,23,233863.0
1129,5,20,268147.0
2981,2,9,471193.0
2691,1,45,421459.0
788,3,88,50000.0
1909,4,69,215499.0
513,5,79,119584.0
756,5,43,109196.0
3917,5,91,611319.0
2221,5,99,271777.0
3916,1,32,588233.0
1923,3,93,214656.0
1730,2,35,269306.0
1357,4,24,297090.0
3490,5,12,583973.0
1695,5,38,358357.0
963,3,78,111373.0
769,3,37,134448.0
1744,1,29,282384.0
3723,1,13,602249.0
3170,1,49,434730.0
1706,4,67,209510.0
3970,1,0,617006.0
571,5,60,68514.0
3989,1,2,613297.0
1806,4,49,281553.0
2621,1,60,297881.0
2902,1,35,386764.0
2250,5,3,472225.0
996,5,42,189290.0
3899,5,13,655488.0
1487,1,88,153582.0
3127,5,66,539026.0
1409,3,6,246643.0
872,2,7,197504.0
861,2,43,117500.0
2640,5,63,478345.0
1844,4,6,381404.0
823,5,47,156107.0
2931,5,61,474764.0
1074,1,24,128262.0
1235,4,80,174135.0
3284,5,89,460971.0
2893,3,67,392866.0
3674,2,63,550617.0
3786,3,17,614349.0
1715,3,3,324546.0
2195,3,16,355144.0
2407,4,46,376570.0
1218,4,80,156027.0
1280,4,44,201525.0
1519,2,88,143431.0
3765,1,57,490399.0
1903,5,2,341608.0
1926,5,11,373430.0
1163,1,90,57892.0
2272,5,16,471416.0
3147,3,21,466717.0
510,2,38,58779.0
2734,5,38,486522.0
3273,2,99,347903.0
1538,1,15,255920.0
3325,5,100,454013.0
3868,2,50,527768.0
2958,3,28,487649.0
3503,3,77,514019.0
1084,1,70,65418.0
1575,4,40,258193.0
3599,5,56,608897.0
3124,3,27,482881.0
3588,3,76,476872.0
1874,1,79,202566.0
1951,3,20,325846.0
2354,5,3,441737.0
3800,1,98,485866.0
2289,2,14,347226.0
3536,1,52,506913.0
3781,5,89,549264.0
3865,5,45,582550.0
1242,2,6,266774.0
2276,1,17,294753.0
3675,5,88,570499.0
703,5,100,80610.0
1576,2,20,253020.0
1473,4,7,266389.0
3487,1,58,458875.0
1898,5,19,385783.0
2365,3,81,284285.0
3625,2,82,470263.0
1799,4,66,302345.0
3906,4,54,583517.0
1554,2,61,200762.0
1658,4,17,311613.0
3629,5,90,510240.0
604,4,78,89708.0
3837,1,55,527350.0
752,3,84,50000.0
794,5,21,212880.0
3215,2,7,518206.0
1681,3,10,298061.0
1048,5,11,234685.0
3178,3,47,436319.0
3638,4,62,546702.0
2277,2,26,283703.0
798,2,34,141042.0
2248,1,1,321354.0
2343,4,98,330033.0
600,1,94,50000.0
3627,1,7,516771.0
2879,4,19,466799.0
3383,5,7,654966.0
2274,1,62,273613.0
2940,3,67,470868.0
1373,5,30,283855.0
2928,4,31,474223.0
591,2,12,119439.0
946,5,85,149927.0
608,1,25,94516.0
816,3,80,126157.0
3739,4,28,609847.0
2335,2,90,300656.0
2443,3,85,383174.0
1958,2,17,266233.0
941,4,68,136076.0
2765,5,11,525584.0
1745,1,1,238967.0
3220,4,41,484681.0
2051,3,6,332239.0
777,5,46,172842.0
3556,2,89,482376.0
1068,5,53,170133.0
1509,5,14,322402.0
3422,3,57,485445.0
3013,1,32,471224.0
1338,5,66,236840.0
3301,5,62,542790.0
2107,1,47,327318.0
3385,1,65,470516.0
529,2,80,50000.0
2906,2,64,402813.0
2442,1,35,304961.0
3859,4,16,606548.0
2633,1,1,431625.0
1757,2,32,315362.0
3294,3,92,475891.0
2860,3,5,493251.0
864,5,42,134096.0
2300,3,99,290252.0
2322,2,87,253725.0
2362,3,10,413986.0
1404,4,4,246065.0
3840,1,29,566101.0
1197,1,9,173230.0
2678,2,100,324250.0
3350,5,90,478584.0
3336,1,90,365444.0
2355,3,23,416366.0
850,4,58,129002.0
679,5,66,109666.0
2003,5,60,324274.0
1686,5,25,303213.0
2306,1,38,300552.0
3667,5,81,595981.0
1273,2,2,231016.0
1009,3,37,153829.0
864,4,41,110592.0
3528,3,47,517435.0
852,2,88,50000.0
3347,2,12,515022.0
1606,3,88,240879.0
1748,1,87,220772.0
911,2,55,102824.0
1234,5,58,194875.0
3528,4,62,552137.0
617,4,79,111309.0
981,2,42,128599.0
691,5,74,175474.0
3138,3,56,447287.0
3137,4,20,515827.0
3206,5,94,463376.0
606,5,53,117184.0
881,1,78,50000.0
1282,2,52,193087.0
2937,5,44,479162.0
743,3,35,194055.0
3132,4,62,498580.0
3416,1,0,542122.0
967,3,91,153850.0
1365,4,96,191098.0
3481,2,66,503474.0
2061,3,78,255534.0
1733,4,32,294386.0
1103,1,31,178141.0
2160,4,86,325128.0
3562,5,57,547844.0
1596,1,25,299496.0
2515,3,60,359119.0
2158,2,16,379649.0
3880,1,72,523446.0
2233,1,68,287030.0
2113,1,28,293161.0
1359,4,62,215521.0
3757,5,5,611082.0
2379,2,58,360372.0
1776,2,98,211361.0
512,5,20,208695.0
2846,4,44,456400.0
1599,4,44,237226.0
1574,5,86,277795.0
1286,5,34,244184.0
648,3,51,50000.0
2254,4,45,379146.0
2669,1,65,370458.0
3782,2,56,576694.0
1803,4,41,274206.0
3085,5,72,491659.0
1679,1,76,198050.0
3809,3,97,533469.0
2923,3,15,462469.0
581,1,4,113009.0
991,1,0,202211.0
2903,5,21,453860.0
2525,5,47,421936.0
1424,2,25,253671.0
1796,2,33,318194.0
2103,3,57,353532.0
3615,1,84,489791.0
3552,3,6,641626.0
2096,5,24,414878.0
622,4,56,50000.0
3920,5,11,661311.0
1207,4,30,267853.0
2877,1,26,405061.0
3980,1,85,553989.0
1490,1,33,227118.0
2870,2,80,430994.0
3682,2,74,490522.0
3317,4,92,412074.0
2540,3,33,395056.0
3660,3,36,523097.0
2980,4,57,444756.0
1209,2,59,66748.0
1293,5,25,264462.0
1211,4,44,221862.0
3670,3,44,572441.0
3086,4,31,535379.0
3148,4,100,441863.0
3717,1,68,476551.0
2217,2,83,310542.0
756,1,70,70788.0
1712,2,22,268433.0
3811,4,64,571614.0
1370,2,38,181253.0
3446,3,66,536510.0
2231,1,44,302990.0
1308,4,66,223507.0
3224,3,62,409274.0
770,2,69,77111.0
2043,2,94,242226.0
1049,3,53,118722.0
1637,2,26,232116.0
3910,1,92,518683.0
1067,5,78,184625.0
3533,2,35,536938.0
858,4,4,242973.0
2173,2,66,303985.0
2137,4,50,382716.0
1857,2,88,185793.0
2212,2,31,341803.0
3740,4,20,619945.0
1862,1,16,243732.0
1297,5,72,261433.0
1784,5,25,323898.0
1386,1,21,214435.0
2258,2,40,316059.0
1722,5,58,322883.0
2758,1,86,322842.0
786,1,74,50000.0
2215,5,9,422096.0
2285,4,86,322086.0
1242,3,4,225046.0
2005,4,54,292791.0
2540,2,25,374825.0
1546,4,3,303641.0
3680,3,26,588949.0
795,3,97,50660.0
2553,1,57,300409.0
3097,2,2,465900.0
1180,1,49,110796.0
2391,4,95,334587.0
1294,4,25,270402.0
702,5,17,151785.0
824,1,6,149154.0
3372,1,44,484118.0
2791,1,12,479310.0
826,1,5,207608.0
1486,3,34,273947.0
3618,5,94,551024.0
1260,2,52,182575.0
1536,2,100,128458.0
1406,2,67,136173.0
1903,3,41,249499.0
864,5,3,230722.0
3913,5,59,593598.0
1744,3,44,292618.0
2620,1,71,294069.0
2148,4,74,321001.0
1569,1,65,154448.0
773,2,81,50000.0
2755,1,81,311648.0
2452,3,21,383183.0
2384,2,11,383770.0
623,4,80,59315.0
3581,2,50,489358.0
1852,1,16,254552.0
3758,5,35,509744.0
3090,5,92,441714.0
2191,5,48,372065.0
2607,2,15,400396.0
3446,5,74,534044.0
3433,3,43,552306.0
3329,4,21,585934.0
941,5,93,158878.0
1740,3,7,294137.0
1410,3,17,223237.0
1525,2,79,157113.0
2059,2,83,267345.0
2241,4,71,340298.0
3379,4,93,452386.0
3555,1,37,541161.0
2234,4,28,348242.0
3927,2,76,522175.0
1125,3,80,139022.0
2190,1,80,277507.0
3736,4,72,588750.0
1497,3,1,292490.0
3281,2,58,425433.0
590,5,41,171065.0
2714,1,87,291450.0
3506,3,20,547516.0
706,2,1,115149.0
3853,2,4,610426.0
1588,1,16,208380.0
2411,1,23,368217.0
1015,4,7,236306.0
1680,4,29,319814.0
2292,1,49,313554.0
3294,1,21,495605.0
2853,3,58,388936.0
2401,4,23,392209.0
2505,2,25,382709.0
894,4,60,141573.0
1597,4,7,301133.0
686,1,11,126397.0
2097,1,13,388453.0
3908,4,29,643545.0
2091,5,54,328733.0
3170,5,98,481343.0
1229,4,60,173646.0
739,5,61,148273.0
3080,4,30,520229.0
640,1,91,50000.0
3836,1,26,546392.0
638,1,99,50000.0
3006,2,0,475815.0
569,1,40,50000.0
884,1,13,87502.0
1129,4,73,158060.0
2745,5,49,517900.0
704,5,41,81324.0
2249,1,70,206624.0
1067,1,39,134974.0
1481,1,13,249066.0
1304,4,99,116453.0
2210,4,90,309984.0
3406,4,10,574055.0
1381,5,62,214677.0
2535,2,48,374090.0
1473,5,36,247525.0
1139,4,9,270584.0
1954,3,53,232112.0
824,2,6,153929.0
941,1,80,68373.0
1303,5,11,277258.0
2835,2,100,329866.0
725,3,100,67616.0
1587,2,54,201001.0
1466,5,35,232366.0
3485,4,6,575049.0
1059,1,23,154118.0
1213,4,33,205919.0
997,4,64,143007.0
3396,5,28,598995.0
3473,4,25,553042.0
2607,4,73,380597.0
3968,5,64,612536.0
756,5,44,192834.0
1076,3,16,203661.0
2786,4,35,479937.0
537,2,72,50000.0
2572,1,62,383991.0
909,1,22,154869.0
960,5,92,183340.0
3535,5,65,558232.0
1940,3,81,235626.0
2904,4,91,399563.0
882,5,41,189389.0
2332,5,70,371694.0
3729,1,74,478276.0
1068,4,70,155780.0
1571,3,42,252888.0
3899,5,87,556017.0
932,5,54,163951.0
555,5,55,157379.0
3124,1,78,431011.0
2815,5,30,462433.0
2616,5,82,450814.0
2251,1,55,267758.0
2547,5,73,406661.0
1401,4,47,273611.0
2124,4,51,313485.0
3340,1,71,401966.0
756,4,0,208117.0
1171,3,1,232307.0
989,5,92,127543.0
3293,3,41,464090.0
2596,4,73,421315.0
2182,1,8,345249.0
815,1,30,126878.0
2960,3,95,424952.0
933,4,1,166620.0
1525,5,23,306520.0
2475,4,100,285771.0
3716,4,42,609522.0
2479,1,69,349446.0
1889,2,71,235470.0
919,5,88,130178.0
2096,5,42,381230.0
2084,1,50,286876.0
1343,4,88,169217.0
1967,1,45,282271.0
3463,4,74,503581.0
933,2,98,71539.0
3190,2,0,480879.0
2078,3,86,303040.0
2604,4,66,365233.0
1463,1,0,248952.0
1476,1,62,133194.0
3749,1,75,479049.0
3864,3,61,550914.0
545,5,60,125417.0
1693,1,39,271494.0
3842,2,94,480591.0
916,1,28,96430.0
1347,1,34,212443.0
2686,1,91,292292.0
746,5,84,180718.0
3719,1,10,534036.0
729,5,89,124329.0
1291,5,10,235551.0
1136,3,62,125490.0
2921,2,68,367155.0
3651,1,55,483718.0
1237,1,6,223195.0
1588,1,50,197037.0
587,5,94,109501.0
3659,4,38,607457.0
1212,2,41,142852.0
2249,1,71,268941.0
1727,4,52,313361.0
2436,4,90,311769.0
1905,4,20,358975.0
1100,2,29,148448.0
1999,4,77,258872.0
3086,1,0,473959.0
713,1,23,66079.0
2621,3,5,484435.0
2608,5,5,400430.0
1197,4,68,193557.0
1742,5,61,303564.0
2559,5,34,429338.0
3361,5,78,450514.0
3986,5,34,670750.0
2579,5,47,417037.0
1683,1,71,168544.0
1500,2,42,250329.0
736,4,34,193629.0
1704,4,4,315535.0
3105,1,30,426511.0
3912,1,30,488172.0
1981,5,100,229169.0
1603,2,7,248517.0
1146,4,5,278162.0
3534,3,86,500457.0
3367,1,52,494392.0
972,3,79,131829.0
611,4,43,120073.0
3863,1,48,544703.0
2345,4,7,439488.0
2154,1,63,260804.0
882,4,3,218214.0
516,3,31,111054.0
992,2,52,133698.0
3902,1,66,509086.0
3473,3,62,546704.0
2396,4,79,384341.0
2009,3,59,252642.0
3977,1,97,439556.0
616,3,76,50000.0
2078,4,32,329289.0
1379,5,21,232258.0
2662,2,30,392013.0
2318,2,23,402912.0
2072,5,2,422117.0
3361,1,32,510322.0
2148,3,93,310281.0
1143,3,25,224588.0
1859,5,97,257492.0
835,5,50,200298.0
3469,4,85,474382.0
646,4,29,96521.0
621,2,34,134325.0
580,1,24,124332.0
3232,1,27,460146.0
3209,5,96,450119.0
2922,2,86,391853.0
2610,2,25,368611.0
1003,4,72,136844.0
1167,3,7,233687.0
2996,1,100,328664.0
3999,2,96,557631.0
3415,4,14,583166.0
3998,4,48,618012.0
1944,4,7,392679.0
1845,3,54,276496.0
3227,2,84,401796.0
1689,5,57,322890.0
2120,5,2,414825.0
2480,4,8,342697.0
2172,4,13,398617.0
3008,3,90,345625.0
958,4,19,263554.0
1712,2,3,304069.0
963,4,23,207719.0
1411,4,90,206223.0
2926,2,75,335411.0
1525,1,27,228282.0
2911,5,98,388601.0
571,4,87,50000.0
1950,2,30,309578.0
3185,5,66,481924.0
1693,3,93,144739.0
3776,1,63,525180.0
2348,4,90,345647.0
2884,1,16,400249.0
2522,4,5,428675.0
2742,4,81,388176.0
1511,4,59,293494.0
1152,1,98,127138.0
1798,3,90,254377.0
506,2,80,82172.0
1404,2,10,270920.0
3526,3,37,552678.0
2528,3,100,286017.0
3113,4,33,455459.0
1115,4,46,177365.0
2373,2,31,364483.0
3120,4,56,549884.0
3146,4,45,491121.0
1269,3,34,214134.0
3749,1,91,483502.0
2789,5,21,499323.0
3774,5,15,701433.0
2066,4,75,339737.0
1985,4,4,373106.0
3651,5,89,522124.0
1940,3,25,304116.0
1265,5,76,199534.0
883,5,23,183526.0
2938,5,66,488664.0
3443,4,31,538978.0
1187,4,22,278313.0
1649,5,48,310455.0
546,4,100,50000.0
2472,5,61,441781.0
3166,3,76,404010.0
963,4,78,179030.0
2372,1,65,320128.0
622,4,10,228559.0
2681,3,79,291239.0
2142,3,17,365158.0
1340,4,97,163826.0
2085,2,9,323384.0
3396,5,76,547886.0
3154,5,95,449479.0
2303,3,59,377876.0
522,4,7,121990.0
1065,2,70,58246.0
2409,1,47,302573.0
3313,5,80,518153.0
1464,2,40,241656.0
2782,5,90,380608.0
1495,4,7,311476.0
3630,5,92,544643.0
1687,1,36,236069.0
2294,4,90,368541.0
1325,3,36,206949.0
715,2,63,50000.0
3754,5,58,595774.0
1156,4,87,144126.0
3482,4,44,576616.0
1613,5,15,324183.0
2487,3,25,410646.0
810,5,30,176903.0
1056,3,26,118632.0
3519,5,89,526513.0
2804,4,42,485633.0
3080,1,14,482716.0
2056,1,57,214558.0
551,4,48,94894.0
1861,1,78,198072.0
1694,3,86,227526.0
3638,4,24,601220.0
2148,3,67,211454.0
2847,4,35,434175.0
1171,3,79,129946.0
1277,3,46,176837.0
1331,1,58,143965.0
2779,4,84,381794.0
3522,5,51,559940.0
2360,1,39,350876.0
3639,3,42,590367.0
2029,3,55,293557.0
2575,5,80,407813.0
2472,5,2,480980.0
1574,3,70,253198.0
2216,5,11,439338.0
1783,2,64,292642.0
1090,1,42,154031.0
3332,4,100,411266.0
3167,5,69,532552.0
2486,5,45,446504.0
3133,2,59,466111.0
1501,4,60,193801.0
2731,2,48,424866.0
1546,4,86,238330.0
2676,1,24,350622.0
2838,5,88,441363.0
2355,1,2,379634.0
1000,4,67,149879.0
2733,5,62,433035.0
978,2,29,94768.0
2094,3,96,256839.0
3039,2,92,408733.0
1012,3,3,183481.0
3638,2,77,491596.0
3014,4,84,416047.0
2832,1,70,347931.0
1100,3,20,145896.0
1940,4,70,306814.0
1623,1,0,264028.0
688,1,59,50000.0
1488,5,33,319521.0
3437,5,86,538049.0
2381,5,2,452746.0
887,3,17,210141.0
2788,3,42,475297.0
2305,1,75,247531.0
2533,3,77,314093.0
2254,1,40,243137.0
2964,4,91,394140.0
2723,2,23,409229.0
886,1,23,76363.0
1994,1,2,291548.0
1352,4,58,235387.0
3804,5,57,610109.0
3210,5,72,472297.0
951,5,23,252230.0
2824,1,65,325185.0
3800,1,39,558214.0
3742,3,91,505136.0
2258,3,70,317564.0
712,2,8,146221.0
3853,2,59,583063.0
540,3,38,116681.0
1645,1,32,261158.0
3798,4,33,579569.0
2841,3,61,404295.0
1099,1,84,55661.0
3838,3,60,524488.0
2524,5,92,395308.0
3088,3,26,433253.0
2530,5,16,442782.0
2282,1,59,275039.0
2351,5,41,397082.0
2998,3,46,420184.0
2279,5,86,316534.0
3632,4,52,618357.0
3718,5,20,625852.0
3337,5,7,565646.0
2881,2,72,392815.0
2404,4,96,327670.0
3438,1,57,525048.0
3713,5,67,568353.0
2591,4,62,408859.0
643,1,58,50000.0
832,4,81,86040.0
1497,2,95,131913.0
1919,1,29,228577.0
554,1,24,75722.0
1830,5,96,266851.0
3417,3,98,458771.0
1946,1,55,197566.0
1940,1,33,242434.0
3344,2,49,470961.0
2872,2,1,434592.0
2233,2,76,222528.0
2194,5,52,395440.0
579,1,40,104155.0
3602,2,22,588230.0
1484,2,60,199359.0
3683,4,86,511439.0
3105,4,30,574787.0
1364,2,65,198752.0
3264,5,1,563744.0
2087,3,68,336738.0
971,4,59,159808.0
2621,4,77,420356.0
2076,1,22,352821.0
2002,1,56,233239.0
1088,2,34,158361.0
1910,1,0,313931.0
2405,1,47,327128.0
1063,3,48,131001.0
3983,5,39,654014.0
966,2,61,102923.0
1098,3,14,199607.0
2144,2,29,279569.0
1491,5,20,292664.0
2432,2,7,460691.0
3284,1,6,519073.0
3541,5,33,582062.0
2795,3,63,419796.0
2104,3,41,368660.0
3691,4,100,492077.0
566,3,52,133085.0
3120,4,95,401948.0
3898,1,96,477797.0
3250,3,69,450388.0
969,5,9,271077.0
3040,4,89,396011.0
2224,3,57,357106.0
3210,1,89,389166.0
2833,5,82,430700.0
2131,5,98,337615.0
2859,1,3,459704.0
2856,3,88,421118.0
1274,2,7,254011.0
3668,3,11,675585.0
3512,4,87,536997.0
1636,4,87,224688.0
2511,3,80,342488.0
3003,4,24,553722.0
1986,2,96,232344.0
631,2,26,119287.0
1429,5,1,349752.0
3512,4,72,511340.0
1428,3,54,184012.0
2668,5,57,450445.0
1720,2,32,246458.0
2005,5,82,349460.0
1133,1,48,60513.0
3444,4,4,578414.0
3319,3,46,513493.0
1562,2,83,157618.0
3113,5,23,585322.0
3059,3,94,416254.0
1684,4,43,264670.0
788,3,67,109092.0
2747,4,95,339318.0
2311,4,98,328596.0
1027,4,13,262140.0
1416,5,35,269899.0
2208,4,50,354958.0
3819,3,5,596910.0
1906,1,16,267843.0
1741,3,81,259422.0
1610,5,71,256680.0
3653,4,50,638738.0
3633,1,51,524852.0
1298,5,11,251078.0
2023,2,80,320349.0
3613,2,94,429883.0
511,2,0,108722.0
1332,1,10,216603.0
3388,3,15,563206.0
3190,1,100,363529.0
3686,1,91,467617.0
1741,1,8,315158.0
2172,2,7,401432.0
2653,3,24,487451.0
1190,1,73,88434.0
1027,3,39,179659.0
1995,4,66,317266.0
3393,1,22,451348.0
1392,1,61,149878.0
886,1,22,146655.0
1749,4,43,289748.0
3028,4,55,451114.0
2277,2,67,315825.0
907,5,22,249425.0
2176,3,8,386028.0
1397,5,3,244436.0
1210,1,33,201115.0
3186,1,81,365407.0
3592,2,33,506835.0
2182,5,97,321514.0
3362,1,41,486118.0
1417,5,2,293435.0
2750,2,82,378977.0
916,5,33,199958.0
915,3,89,50000.0
1971,2,98,190362.0
2035,5,94,285797.0
584,1,42,60622.0
666,4,90,57792.0
2931,4,66,387136.0
3015,2,36,429983.0
1595,4,11,327803.0
1309,3,86,157027.0
3544,2,80,505256.0
2044,1,15,334001.0
2316,1,61,244102.0
3020,2,16,455740.0
1492,4,14,309489.0
1781,4,25,333907.0
774,1,44,99896.0
2273,3,1,431440.0
3591,4,16,639434.0
3037,3,64,388239.0
2256,4,93,295964.0
2873,2,95,378138.0
3076,5,29,551808.0
1391,1,67,202209.0
588,2,43,122953.0
3033,4,95,456985.0
1207,1,59,117691.0
2897,5,98,444206.0
3655,5,0,709499.0
886,4,18,238130.0
2634,1,32,389845.0
2854,4,82,454986.0
2373,5,35,422554.0
1677,2,90,192502.0
939,2,76,84900.0
3287,3,90,405458.0
2811,5,77,459914.0
1476,5,23,292859.0
1234,4,98,153931.0
2968,3,82,424224.0
3040,3,24,471964.0
1132,1,10,206358.0
1492,4,8,291907.0
2958,2,5,476611.0
672,1,57,50000.0
503,3,99,50000.0
3401,2,100,404363.0
2163,5,28,382308.0
3533,4,72,502616.0
2515,3,96,303030.0
1995,5,86,291490.0
3681,3,78,535408.0
1560,2,10,309071.0
3130,1,22,470002.0
1554,2,25,231519.0
880,4,0,204573.0
1791,4,93,267703.0
3582,3,80,516265.0
2891,2,46,382861.0
2092,1,40,266852.0
665,4,22,155878.0
3247,1,99,383481.0
2889,5,4,512487.0
1542,3,98,168496.0
2151,1,49,292790.0
3527,3,8,591507.0
1707,5,3,354213.0
1044,1,70,120762.0
3581,1,64,494378.0
2739,5,79,385992.0
2867,2,56,393201.0
3127,1,24,456570.0
3022,1,57,400692.0
3184,4,5,528355.0
2974,2,13,454546.0
3630,1,62,517664.0
596,5,100,50000.0
3043,3,74,419338.0
3208,5,64,542414.0
1801,2,51,247274.0
3836,4,64,650809.0
2556,4,99,393561.0
956,4,7,150331.0
2318,5,95,301476.0
772,3,96,62930.0
3487,3,7,565605.0
1531,1,13,255596.0
707,3,23,158255.0
2437,3,63,305001.0
2160,1,92,268896.0
1646,5,24,376178.0
1556,5,5,286670.0
2036,2,0,334169.0
703,5,86,92669.0
3065,4,32,538962.0
2332,4,13,459666.0
3064,2,62,412266.0
942,3,55,121567.0
1188,2,61,175499.0
3397,1,27,490905.0
1332,2,28,213035.0
2886,2,22,475285.0
1961,4,43,344527.0
1659,1,37,233188.0
886,1,48,56005.0
2541,2,42,388815.0
3596,1,9,578405.0
3053,1,26,469379.0
1848,5,7,327618.0
2218,1,67,296916.0
1179,3,84,114874.0
3909,1,84,433484.0
1189,4,29,218919.0
3432,5,12,566017.0
3666,4,57,561439.0
2068,4,2,350369.0
3170,3,83,429566.0
1669,5,99,182839.0
1392,2,4,223731.0
1452,1,21,222690.0
1754,3,57,307792.0
1283,3,65,166057.0
2546,2,88,315898.0
2371,3,39,392797.0
994,2,87,96861.0
3609,2,4,590236.0
3996,2,15,642365.0
1246,3,14,218674.0
2984,2,76,372776.0
2354,3,74,332673.0
3939,5,79,526142.0
2892,2,17,391796.0
3731,3,88,558914.0
3097,3,46,503411.0
3367,3,3,541061.0
3088,1,52,383894.0
2691,1,57,371522.0
3135,2,84,430547.0
1156,5,74,157834.0
2382,2,57,325103.0
2892,4,58,390136.0
3840,4,33,603228.0
3243,5,29,544569.0
2296,5,53,385679.0
767,5,67,201120.0
2716,1,77,299628.0
2262,1,74,315566.0
2580,4,67,369149.0
876,5,25,180904.0
3785,3,2,656681.0
2085,4,56,304605.0
1963,5,36,324526.0
2940,3,37,474851.0
988,5,40,214372.0
1221,2,3,203670.0
1445,3,25,300654.0
3600,2,38,519353.0
2586,1,41,310904.0
2135,4,10,353048.0
3744,5,10,613464.0
1540,4,53,236146.0
3627,5,37,642560.0
2773,2,19,378665.0
2614,3,25,473107.0
3768,3,75,513860.0
2177,5,92,298479.0
3382,2,13,507485.0
3594,5,49,564133.0
1498,5,24,287914.0
2277,5,54,372193.0
2784,3,50,425611.0
1456,5,89,148002.0
3466,3,9,564257.0
2089,1,13,331829.0
1661,2,4,281802.0
3020,1,56,397118.0
2368,5,21,414213.0
1052,3,74,160328.0
2133,2,28,340189.0
1194,4,6,245021.0
3800,2,17,604811.0
816,2,30,153862.0
3145,5,42,479946.0
1267,1,83,125242.0
3433,1,34,468619.0
3108,4,70,500682.0
3772,5,93,525275.0
2471,2,3,406001.0
2805,1,50,388742.0
2003,1,93,152905.0
3749,3,29,524750.0
3304,2,93,411175.0
622,5,52,181026.0
2889,1,81,350405.0
3742,5,73,587891.0
2368,2,13,285844.0
2171,2,35,348559.0
1582,1,86,168766.0
2228,4,11,420649.0
2807,5,75,432228.0
3944,5,33,613607.0
2496,3,25,381661.0
2642,2,5,402957.0
1648,2,100,183483.0
2588,1,52,338768.0
2414,1,14,390098.0
753,1,18,129997.0
506,3,46,133347.0
3275,4,86,471241.0
2616,1,99,286798.0
3652,1,76,479400.0
1041,1,94,50000.0
3833,3,60,551725.0
588,5,100,86431.0
2438,4,89,329894.0
3779,5,51,598024.0
712,2,17,117151.0
3381,2,59,523650.0
765,1,46,87470.0
3459,5,56,546679.0
2840,3,32,519991.0
1730,4,31,262576.0
2880,5,3,507587.0
3648,5,40,566356.0
3859,4,18,613789.0
1504,5,6,355423.0
2594,5,98,340935.0
1121,4,25,218622.0
3771,3,86,536222.0
926,4,97,122792.0
709,1,50,50000.0
1387,1,55,178440.0
1943,1,70,213176.0
653,1,74,50000.0
914,2,50,84401.0
